id,name,year,season,status,type,comment,url,downloaded
308,Kokoro ga Sakebitagatterunda.,2015,summer,completed,Movie,,https://myanimelist.net/anime/28725/Kokoro_ga_Sakebitagatterunda,1
309,Miss Monochrome The Animation 2,2015,summer,completed,Short TV,,https://myanimelist.net/anime/30384/Miss_Monochrome_The_Animation_2,1
310,Non Non Biyori Repeat,2015,summer,completed,TV,,https://myanimelist.net/anime/23623/Non_Non_Biyori_Repeat,1
311,Okusama ga Seitokaichou!,2015,summer,completed,Short TV,,https://myanimelist.net/anime/28819/Okusama_ga_Seitokaichou,1
312,Overlord,2015,summer,completed,TV,,https://myanimelist.net/anime/29803/Overlord,1
313,Prison School,2015,summer,completed,TV,,https://myanimelist.net/anime/30240/Prison_School,1
314,Wakaba*Girl,2015,summer,completed,Short TV,,https://myanimelist.net/anime/30355/WakabaGirl,1
315,Wakako-zake,2015,summer,completed,Short TV,,https://myanimelist.net/anime/30437/Wakako-zake,1
316,Girls & Panzer Movie,2015,fall,completed,Movie,,,1
317,Gochuumon wa Usagi Desu ka??,2015,fall,completed,TV,,https://myanimelist.net/anime/29787/Gochuumon_wa_Usagi_Desu_ka,1
318,Hacka Doll The Animation,2015,fall,completed,Short TV,,https://myanimelist.net/anime/30721/Hacka_Doll_The_Animation,1
319,Komori-san wa Kotowarenai!,2015,fall,completed,Short TV,,https://myanimelist.net/anime/31091/Komori-san_wa_Kotowarenai,1
320,Little Witch Academia: Mahoujikake no Parade,2015,fall,completed,Movie,,https://myanimelist.net/anime/19489/Little_Witch_Academia__Mahoujikake_no_Parade,1
321,Miss Monochrome The Animation 3,2015,fall,completed,Short TV,,https://myanimelist.net/anime/31560/Miss_Monochrome_The_Animation_3,1
322,Mitsuami no Kamisama,2015,fall,completed,Movie,,https://myanimelist.net/anime/32461/Mitsuami_no_Kamisama,1
323,One Punch Man,2015,fall,completed,TV,,https://myanimelist.net/anime/30276/One_Punch_Man,1
324,Yuru Yuri San☆Hai!,2015,fall,completed,TV,,https://myanimelist.net/anime/30279/Yuru_Yuri_San%E2%98%86Hai,1
325,Last Exile,2015,other,completed,TV,,,1
326,Mai-Otome,2015,other,completed,TV,,,1
327,Metropolis,2015,other,completed,Movie,,,1
328,Midnight Eye: Gokuu,2015,other,completed,OVA,,,1
329,Midori no Hibi,2015,other,completed,TV,,,1
330,Mind Game,2015,other,completed,Movie,,,1
331,Mnemosyne: Mnemosyne no Musume-tachi,2015,other,completed,TV,,,1
332,Mononoke Hime,2015,other,completed,Movie,,,1
333,Moribito - Guardian of the Spirit,2015,other,completed,TV,,,1
334,Mushishi Zoku Shou 2nd Season,2015,other,completed,TV,,,1
335,New Initial D,2015,other,completed,Movie,,,1
336,Chuunibyou demo Koi ga Shitai! Ren,2014,winter,completed,TV,,,1
337,Gin no Saji 2nd Season,2014,winter,completed,TV,,,1
338,Mikakunin de Shinkoukei,2014,winter,completed,TV,,,1
339,Oneechan ga Kita,2014,winter,completed,Short TV,,,1
340,Pupipo!,2014,winter,completed,Short TV,,,1
341,Tonari no Seki-kun,2014,winter,completed,Short TV,,,1
342,Gochuumon wa Usagi desu ka?,2014,spring,completed,TV,,,1
343,Hitsugi no Chaika,2014,spring,completed,TV,,,1
344,Inugami-san to Nekoyama-san,2014,spring,completed,Short TV,,,1
345,Love Live! School Idol Project 2nd Season,2014,spring,completed,TV,,,1
346,Mahou Shoujo Taisen,2014,spring,completed,Short TV,,,1
347,Mangaka-san to Assistant-san to The Animation,2014,spring,completed,Short TV,,,1
348,Mushishi Zoku Shou,2014,spring,completed,TV,,,1
349,Ping Pong The Animation,2014,spring,completed,TV,,,1
350,Sidonia no Kishi,2014,spring,completed,TV,,,1
351,Fate/kaleid liner Prisma☆Illya 2wei!,2014,summer,completed,TV,,,1
352,Gekkan Shoujo Nozaki-kun,2014,summer,completed,TV,,,1
353,Omoide no Marnie,2014,summer,completed,Movie,,,1
354,Zankyou no Terror,2014,summer,completed,TV,,,1
355,Akatsuki no Yona,2014,fall,completed,TV,,,1
356,Danna ga Nani wo Itteiru ka Wakaranai Ken,2014,fall,completed,Short TV,,,1
357,Fate/stay night: Unlimited Blade Works,2014,fall,completed,TV,,,1
358,Fate/stay night: Unlimited Blade Works 2nd Season,2014,fall,completed,TV,,,1
359,Kiseijuu: Sei no Kakuritsu,2014,fall,completed,TV,,,1
360,Mushishi Zoku Shou 2nd Season,2014,fall,completed,TV,,,1
361,Mushishi Zoku Shou: Odoro no Michi,2014,fall,completed,TV,,,1
362,Psycho-Pass 2,2014,fall,completed,TV,,,1
363,Shigatsu wa Kimi no Uso,2014,fall,completed,TV,,,1
364,Yami Shibai 2,2014,fall,completed,TV,,,1
365,3-gatsu no Lion 2nd Season,2014,other,completed,TV,,,1
366,Boogiepop Phantom,2014,other,completed,TV,,,1
367,Death Note,2014,other,completed,TV,,,1
368,Flag,2014,other,completed,TV,,,1
369,Gilgamesh,2014,other,completed,TV,,,1
370,Inferno Cop,2014,other,completed,Short TV,,,1
371,Jyu-Oh-Sei,2014,other,completed,TV,,,1
372,Kemonozume,2014,other,completed,TV,,,1
373,Yami Shibai,2014,other,completed,TV,,,1
374,Love Live! School Idol Project,2013,winter,completed,TV,,,1
375,Mangirl!,2013,winter,completed,Short TV,,,1
376,Namiuchigiwa no Muromi-san,2013,spring,completed,TV,,,1
377,Saint☆Oniisan (Movie),2013,spring,completed,Movie,,,1
378,Shingeki no Kyojin,2013,spring,completed,TV,,,1
379,Sparrow's Hotel,2013,spring,completed,Movie,,,1
380,Fate/kaleid liner Prisma☆Illya,2013,summer,completed,TV,,,1
381,Gin no Saji,2013,summer,completed,TV,,,1
382,Kara no Kyoukai: Mirai Fukuin,2013,summer,completed,Movie,,,1
383,Kaze Tachinu,2013,summer,completed,Movie,,,1
384,Recorder to Randoseru Mi☆,2013,summer,completed,Short TV,,,1
385,Rozen Maiden (2013),2013,summer,completed,TV,,,1
386,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,2013,summer,completed,TV,,,1
387,Golden Time,2013,fall,completed,TV,,,1
388,Hinata no Aoshigure,2013,fall,completed,TV,,,1
389,Kaguya-hime no Monogatari,2013,fall,completed,TV,,,1
390,Kill la Kill,2013,fall,completed,TV,,,1
391,Koroshiya-san: The Hired Gun,2013,fall,completed,Short TV,,,1
392,Kyoukai no Kanata,2013,fall,completed,TV,,,1
393,Miss Monochrome: The Animation,2013,fall,completed,Short TV,,,1
394,Nagi no Asu kara,2013,fall,completed,TV,,,1
395,Non Non Biyori,2013,fall,completed,TV,,,1
396,Sakasama no Patema,2013,fall,completed,TV,,,1
397,Super Seisyun Brothers,2013,fall,completed,Short TV,,,1
398,3-gatsu no Lion,2013,other,completed,TV,,,1
399,Hikaru no Go: Hokuto Hai e no Michi,2013,other,completed,Movie,,,1
400,Kurenai,2013,other,completed,TV,,,1
401,Mai-HiME,2013,other,completed,TV,,,1
402,Makai Toshi Shinjuku,2013,other,completed,TV,,,1
403,Shion no Ou,2013,other,completed,TV,,,1
404,Gokujo.: Gokurakuin Joshikou Ryou Monogatari,2012,winter,completed,TV,,,1
405,Haitai Nanafa,2012,winter,completed,Short TV,,,1
406,Hanbun no Tsuki ga Noboru Sora,2012,winter,completed,TV,,,1
407,Hotarubi no Mori e,2012,winter,completed,Movie,,,1
408,Kareshi Kanojo no Jijou (His and Her Circumstances),2012,winter,completed,TV,,,1
409,Ookami Kodomo no Ame to Yuki,2012,summer,completed,Movie,,,1
410,Chuunibyou demo Koi ga Shitai!,2012,fall,completed,TV,,,1
411,Girls and Panzer,2012,fall,completed,TV,,,1
412,Litchi DE Hikari Club,2012,fall,completed,Short TV,,,1
413,Psycho-Pass,2012,fall,completed,TV,,,1
414,Sakurasou no Pet na Kanojo,2012,fall,completed,TV,,,1
415,Shinsekai yori,2012,fall,completed,TV,,,1
416,Teekyuu,2012,fall,completed,Short TV,,,1
417,To LOVE-Ru Darkness,2012,fall,completed,TV,,,1
418,Tonari no Kaibutsu-kun,2012,fall,completed,TV,,,1
419,Wooser no Sono Higurashi,2012,fall,completed,Short TV,,,1
420,Hikaru no Go,2012,other,completed,TV,,,1
421,Iblard Jikan,2012,other,completed,OVA,,,1
422,Kiki's Delivery Service,2012,other,completed,Movie,,,1
423,5 Centimeters per Second,2011,winter,completed,Movie,,,1
424,Binzume Yousei,2011,winter,completed,TV,,,1
425,Cencoroll,2011,winter,completed,Short TV,,,1
426,Cheonnyeon-yeowoo Yeowoobi,2011,winter,completed,Movie,,,1
427,Fantastic Children,2011,winter,completed,TV,,,1
428,Flanders no Inu (Movie),2011,winter,completed,Movie,,,1
429,Gakkou no Kowai Uwasa: Hanako-san ga Kita!!,2011,winter,completed,TV,,,1
430,Giovanni no Shima,2011,winter,completed,Movie,,,1
431,Gungrave,2011,winter,completed,TV,,,1
432,Mitsudomoe Zouryouchuu!,2011,winter,completed,TV,,,1
433,Denpa Onna to Seishun Otoko,2011,spring,completed,TV,,,1
434,Hataraki Man,2011,spring,completed,TV,,,1
435,HenSemi,2011,spring,completed,TV,,,1
436,Honey and Clover,2011,spring,completed,TV,,,1
437,Honey and Clover II,2011,spring,completed,TV,,,1
438,Honto ni Atta! Reibai Sensei,2011,spring,completed,Short TV,,,1
439,Kami nomi zo Shiru Sekai II,2011,spring,completed,TV,,,1
440,Sora no Otoshimono: Tokeijikake no Angeloid,2011,spring,completed,Movie,,,1
441,Usavich IV,2011,spring,completed,Short TV,,,1
442,Elfen Lied,2011,summer,completed,TV,,,1
443,FLCL,2011,summer,completed,OVA,,,1
444,I: Wish You Were Here,2011,summer,completed,TV,,,1
445,Iblard Jikan,2011,summer,completed,TV,,,1
446,Ichigo mashimaro,2011,summer,completed,TV,,,1
447,Infinite Ryvius,2011,summer,completed,TV,,,1
448,Itazura na Kiss,2011,summer,completed,TV,,,1
449,Mawaru Penguindrum,2011,summer,completed,TV,,,1
450,Momo e no Tegami,2011,summer,completed,TV,,,1
451,No.6,2011,summer,completed,TV,,,1
452,Nyanpire The Animation,2011,summer,completed,Short TV,,,1
453,Towa no Quon 1-6,2011,summer,completed,Movie,,,1
454,Carnival Phantasm,2011,fall,completed,TV,,,1
455,Carnival Phantasm EX Season,2011,fall,completed,TV,,,1
456,Carnival Phantasm: HibiChika Special,2011,fall,completed,Special,,,1
457,Carnival Phantasm: Illya-jou,2011,fall,completed,OVA,,,1
458,Fate/Zero,2011,fall,completed,TV,,,1
459,Golden Boy,2011,fall,completed,OVA,,,1
460,Haibane Renmei,2011,fall,completed,TV,,,1
461,High Score,2011,fall,completed,TV,,,1
462,K-On! Movie,2011,fall,completed,Movie,,,1
463,Toaru Hikuushi e no Tsuioku,2011,fall,completed,TV,,,1
464,Gake no Ue no Ponyo,2011,other,completed,TV,,,1
465,Gankutsuou,2011,other,completed,TV,,,1
466,Ghost in the Shell 2: Innocence (m),2011,other,completed,Movie,,,1
467,Ghost in the Shell(m),2011,other,completed,Movie,,,1
468,Giniro no Kami no Agito,2011,other,completed,TV,,,1
469,Gokusen,2011,other,completed,TV,,,1
470,Jin-Roh,2011,other,completed,TV,,,1
471,Joshikousei: Girl's High,2011,other,completed,TV,,,1
472,Juubee Ninpuuchou,2011,other,completed,TV,,,1
473,Juuni Kokuki (The Twelve Kingdoms),2011,other,completed,TV,,,1
474,Top wo Nerae 2! Diebuster (ova),2011,other,completed,OVA,,,1
475,Top wo Nerae! Gunbuster (ova),2011,other,completed,OVA,,,1
476,Dragon ball,2010,spring,completed,TV,,,1
477,Kaichou wa Maid-sama!,2010,spring,completed,TV,,,1
478,Kiss x Sis,2010,spring,completed,OVA,,,1
479,Marie and Gali,2010,spring,completed,TV,,,1
480,Marie and Gali ver. 2.0,2010,spring,completed,Short TV,,,1
481,Naruto: Shippuuden,2010,spring,completed,TV,,,1
482,Yojouhan Shinwa Taikei,2010,spring,completed,TV,,,1
483,Yutori-chan,2010,spring,completed,Short TV,,,1
484,Armitage III: Dual-Matrix,2010,summer,completed,OVA,,,1
485,Colorful,2010,summer,completed,Movie,,,1
486,Cyber City Oedo 808,2010,summer,completed,TV,,,1
487,Death Billiards,2010,summer,completed,OVA,,,1
488,Kaichuu!,2010,summer,completed,OVA,,,1
489,Kuroshitsuji II,2010,summer,completed,TV,,,1
490,Mitsudomoe,2010,summer,completed,TV,,,1
491,Seitokai Yakuindomo,2010,summer,completed,TV,,,1
492,Strike Witches 2,2010,summer,completed,TV,,,1
493,The Legend of the Legendary Heroes,2010,summer,completed,TV,,,1
494,Boruto: Naruto the Movie,2010,fall,completed,Movie,,,1
495,Dream Hunter Rem,2010,fall,completed,OVA,,,1
496,Eureka Seven,2010,fall,completed,TV,,,1
497,Kami nomi zo Shiru Sekai,2010,fall,completed,TV,,,1
498,Kuragehime,2010,fall,completed,TV,,,1
499,Mardock Scramble: The First Compression,2010,fall,completed,Movie,,,1
500,Motto To LOVE-Ru,2010,fall,completed,TV,,,1
501,Sora no Otoshimono: Forte,2010,fall,completed,TV,,,1
502,Soredemo Machi wa Mawatteiru,2010,fall,completed,TV,,,1
503,To LOVE-Ru,2010,fall,completed,OVA,,,1
504,To LOVE-Ru OVA,2010,fall,completed,TV,,,1
505,5 Centimeters per Second,2010,other,completed,Movie,,,1
506,Binbou Shimai Monogatari (Poor Sisters Story),2010,other,completed,TV,,,1
507,Boogiepop Phantom,2010,other,completed,TV,,,1
508,Damekko Doubutsu,2010,other,completed,TV,,,1
509,Devil May Cry,2010,other,completed,TV,,,1
510,Eikoku Koi Monogatari Emma,2010,other,completed,TV,,,1
511,Eikoku Koi Monogatari Emma: Molders-hen,2010,other,completed,TV,,,1
512,Fate/Prototype,2010,other,completed,OVA,,,1
513,Fate/stay night,2010,other,completed,TV,,,1
514,Fate/stay night Movie: Unlimited Blade Works,2010,other,completed,Movie,,,1
515,Fushigi Yuugi,2010,other,completed,TV,,,1
516,Fushigi Yuugi OVA 1,2010,other,completed,TV,,,1
517,Futari Ecchi,2010,other,completed,OVA,,,1
518,Zan Sayonara Zetsubou Sensei,2010,other,completed,TV,,,1
519,Zan Sayonara Zetsubou Sensei Bangaichi,2010,other,completed,TV,,,1
520,5 Centimeters per Second,2009,other,completed,TV,test comment,,1
521,Akira,2009,other,completed,Movie,(re-watch),,1
522,Amaama to Inazuma,2009,other,unwatched,TV,,https://myanimelist.net/anime/32828/Amaama_to_Inazuma,1
523,Anima Yell!,2009,other,unwatched,TV,,https://myanimelist.net/anime/37206/Anima_Yell,0
524,Anne Happy♪,2009,other,unwatched,TV,CGDCT,https://myanimelist.net/anime/31080/Anne_Happy%E2%99%AA,0
525,Aoi Hana,2009,other,completed,TV,,,1
526,Ayakashi: Japanese Classic Horror,2009,other,unwatched,TV,,https://myanimelist.net/anime/586/Ayakashi__Japanese_Classic_Horror,1
527,Baka to Test to Shoukanjuu,2009,other,completed,TV,,,1
528,BanG Dream!,2009,other,unwatched,TV,,https://myanimelist.net/anime/33573/BanG_Dream,0
529,Bartender,2009,other,completed,TV,,,1
530,Binchou-tan,2009,other,unwatched,TV,dl,https://myanimelist.net/anime/750/Binchou-tan,1
531,Black Lagoon,2009,other,completed,TV,,,1
532,Blue Gender,2009,other,unwatched,TV,,https://myanimelist.net/anime/58/Blue_Gender?q=Blue Gender&cat=anime,1
533,Blue Submarine No. 6,2009,other,unwatched,OVA,,https://myanimelist.net/anime/1051/Ao_no_6-gou?q=Blue Submarine No.&cat=anime,1
534,"Boku no Imouto wa \Osaka Okan\""""",2009,other,completed,TV,хуита,,1
535,"Boku, Otaryman.",2009,other,completed,TV,,,1
536,Bokura ga Ita,2009,other,completed,TV,,,1
537,Boogiepop Phantom,2009,other,completed,TV,(re-watch),,1
538,Brigadoon: Marin to Melan,2009,other,completed,TV,,,1
539,Canvas 2: Niji-iro no Sketch,2009,other,completed,TV,,,1
540,Canvas OVA,2009,other,completed,OVA,,,1
541,Casshern Sins,2009,other,completed,TV,(re-watch),,1
542,Chobits,2009,other,completed,TV,,,1
543,Code Geass: Boukoku no Akito 1,2009,other,completed,Movie,,,1
544,Code Geass: Boukoku no Akito 2,2009,other,completed,Movie,,,1
545,Cosprayers,2009,other,completed,TV,,,1
546,Cyber City Oedo 808,2009,other,unwatched,OVA,,https://myanimelist.net/anime/1352/Cyber_City_Oedo_808?q=Cyber City Oedo 808&cat=anime,1
547,Death Note,2009,other,completed,TV,(re-watch),,1
548,Dragon ball,2009,other,completed,TV,,,1
549,Erementar Gerad,2009,other,unwatched,TV,,https://myanimelist.net/anime/1250,1
550,Figure 17: Tsubasa & Hikaru,2009,other,unwatched,TV,,https://myanimelist.net/anime/1126/Figure_17__Tsubasa___Hikaru,1
551,Full Metal Alchemist,2009,other,completed,TV,норм,,1
552,"Futsuu no Joshikousei ga ""Locodol"" Yattemita.",2009,other,unwatched,TV,,https://myanimelist.net/anime/22189/Futsuu_no_Joshikousei_ga_Locodol_Yattemita,1
553,GA: Geijutsuka Art Design Class,2009,other,unwatched,TV,,https://myanimelist.net/anime/5670/GA__Geijutsuka_Art_Design_Class,1
554,Gakuen Utopia Manabi Straight!,2009,other,unwatched,TV,,https://myanimelist.net/anime/1858/Gakuen_Utopia_Manabi_Straight,1
555,Galaxy Angel,2009,other,unwatched,TV,,https://myanimelist.net/anime/383/Galaxy_Angel,1
556,Genei wo Kakeru Taiyou  Day Break Illusion,2009,other,unwatched,TV,,https://myanimelist.net/anime/17651/Genei_wo_Kakeru_Taiyou?q=Genei%20wo%20Kakeru%20Taiyou&cat=anime,0
557,Genius Party,2009,other,unwatched,Movie,,https://myanimelist.net/anime/3508/Genius_Party,1
558,Haibane Renmei,2009,other,completed,TV,(re-watch),,1
559,Hanayamata,2009,other,unwatched,TV,,https://myanimelist.net/anime/21681/Hanayamata,1
560,Hatsukoi Limited,2009,other,completed,TV,,,1
561,Hayate no Gotoku!!,2009,other,completed,TV,,,1
562,Heartcatch Precure!,2009,other,completed,TV,,,1
563,Heartcatch Precure! Movie,2009,other,completed,TV,,,1
564,Higashi no Eden,2009,other,completed,TV,,,1
565,Hinako Note,2009,other,unwatched,TV,,https://myanimelist.net/anime/33948/Hinako_Note,1
566,Ikoku Meiro no Croisée The Animation,2009,other,unwatched,TV,,https://myanimelist.net/anime/9938/Ikoku_Meiro_no_Croisée_The_Animation,1
567,Inukami!,2009,other,unwatched,TV,,https://myanimelist.net/anime/940/Inukami,1
568,Japan Anima(tor)'s Exhibition,2009,other,completed,OVA,,,1
569,Kaiba,2009,other,completed,TV,(re-watch),,1
570,Kaitou Reinya (short),2009,other,completed,Short TV,,,1
571,Kamichu!,2009,other,unwatched,TV,,https://myanimelist.net/anime/489/Kamichu,1
572,Kanamemo,2009,other,completed,TV,,https://myanimelist.net/anime/5914/Kanamemo,1
573,Kannazuki no Miko,2009,other,unwatched,TV,,https://myanimelist.net/anime/143/Kannazuki_no_Miko?q=Kannazuki no Miko&cat=anime,1
574,Katanagatari,2009,other,completed,TV,,,1
575,Kimi ni Todoke,2009,other,completed,TV,,,1
576,Kimi ni Todoke 2nd Season,2009,other,completed,TV,,,1
577,KimiKiss Pure Rouge,2009,other,completed,TV,,https://myanimelist.net/anime/2927,0
578,Kiniro Mosaic,2009,other,completed,TV,,https://myanimelist.net/anime/16732,1
579,Koukaku Kidoutai: Stand Alone Complex,2009,other,unwatched,TV,,https://myanimelist.net/anime/467,1
580,Kujibiki Unbalance,2009,other,unwatched,OVA,,https://myanimelist.net/anime/669/Kujibiki_Unbalance?q=Kujibiki Unbalance&cat=anime,1
581,Layton Kyouju to Eien no Utahime,2009,other,completed,TV,,,1
582,Love Lab,2009,other,unwatched,TV,,https://myanimelist.net/anime/16353/Love_Lab,1
583,Love Live! Sunshine!!,2009,other,unwatched,TV,,https://myanimelist.net/anime/32526/Love_Live_Sunshine,1
584,Madlax,2009,other,unwatched,TV,,https://myanimelist.net/anime/252/Madlax?q=Madlax&cat=anime,1
585,Magic Knight Rayearth,2009,other,unwatched,TV,,https://myanimelist.net/anime/435/Magic_Knight_Rayearth?q=ray&cat=anime,1
586,Mahou Shoujo Ikusei Keikaku,2009,other,unwatched,TV,,https://myanimelist.net/anime/33003/Mahou_Shoujo_Ikusei_Keikaku?q=Mahou%20Shoujo%20Ikusei%20Keikaku&cat=anime,0
587,Mahou Shoujo Site,2009,other,unwatched,TV,,https://myanimelist.net/anime/36266/Mahou_Shoujo_Site?q=Mahou%20Shoujo%20Site&cat=anime,0
588,Minami-ke Tadaima,2009,other,unwatched,TV,,https://myanimelist.net/anime/14511/Minami-ke_Tadaima,1
589,Mokke,2009,other,unwatched,TV,,https://myanimelist.net/anime/2931/Mokke,1
590,Momoko,2009,other,completed,TV,,,1
591,Nana,2009,other,completed,TV,,https://myanimelist.net/anime/877/Nana,1
592,Narutaru: Mukuro Naru Hoshi Tama Taru Ko,2009,other,unwatched,TV,,https://myanimelist.net/anime/838/Narutaru__Mukuro_Naru_Hoshi_Tama_Taru_Ko?q=Narutaru&cat=anime,1
593,Natsu no Arashi!,2009,other,completed,TV,,,1
594,Needless,2009,other,completed,TV,,,1
595,Nekojiru-sou,2009,other,completed,OVA,(re-watch),,1
596,Ningyo no Kizu,2009,other,unwatched,OVA,,https://myanimelist.net/anime/2017,1
597,Nodame Cantabile Finale,2009,other,completed,TV,,,1
598,Noir,2009,other,unwatched,TV,,https://myanimelist.net/anime/272/Noir?q=Noir&cat=anime,1
599,Nurse Witch Komugi,2009,other,unwatched,OVA,,https://myanimelist.net/anime/615/Nurse_Witch_Komugi-chan_Magikarte,1
600,Outlaw Star,2009,other,unwatched,TV,,https://myanimelist.net/anime/400,1
601,Over Drive,2009,other,unwatched,TV,,https://myanimelist.net/anime/2112/Over_Drive,1
602,Pandora Hearts,2009,other,completed,TV,,,1
603,Papa no Iukoto wo Kikinasai!,2009,other,unwatched,TV,,https://myanimelist.net/anime/11179/Papa_no_Iukoto_wo_Kikinasai,1
604,Paranoia Agent,2009,other,unwatched,TV,(re-watch),,1
605,Phantom: Requiem for the Phantom,2009,other,completed,TV,,,1
606,Potemayo,2009,other,unwatched,TV,,https://myanimelist.net/anime/2744,1
607,Princess Lover!,2009,other,completed,TV,,,1
608,RD Sennou Chousashitsu,2009,other,unwatched,TV,,https://myanimelist.net/anime/3363,1
609,Rainbow: Nisha Rokubou no Shichinin,2009,other,completed,TV,про зеков,,1
610,Requiem from the Darkness,2009,other,unwatched,TV,,https://myanimelist.net/anime/279/Kyougoku_Natsuhiko__Kousetsu_Hyaku_Monogatari?q=Requiem from the Darkness&cat=anime,1
611,Sabage-bu!,2009,other,unwatched,TV,,https://myanimelist.net/anime/20709/Sabage-bu,1
612,Seikai no Senki,2009,other,completed,TV,,,1
613,Seitokai no Ichizon,2009,other,completed,TV,,,1
614,Senjou no Valkyria: Gallian Chronicles,2009,other,completed,TV,,,1
615,Shigurui,2009,other,unwatched,TV,(re-watch),,1
616,Simoun,2009,other,unwatched,TV,,https://myanimelist.net/anime/879,1
617,SoRaNoWoTo,2009,other,completed,TV,,,1
618,Sora no Otoshimono,2009,other,completed,TV,,,1
619,Sore ga Seiyuu!,2009,other,unwatched,TV,,,1
620,Tamako Market,2009,other,unwatched,TV,,,1
621,Tamayura: Hitotose,2009,other,unwatched,TV,,,1
622,Tayutama: Kiss on my Deity,2009,other,completed,TV,,,1
623,The iDOLM@STER Shiny Festa,2009,other,unwatched,OVA,,https://myanimelist.net/anime/14835/The_iDOLMSTER_Shiny_Festa,0
624,Tokyo Godfathers,2009,other,unwatched,Movie,re-watch,https://myanimelist.net/anime/759/Tokyo_Godfathers,1
625,Tokyo Magnitude 8.0,2009,other,completed,TV,,,1
626,Tonari no Kyuuketsuki-san,2009,other,unwatched,TV,,https://myanimelist.net/anime/37579/Tonari_no_Kyuuketsuki-san,0
627,Uchuu Show e Youkoso,2009,other,completed,TV,,,1
628,Uchuu no Stellvia,2009,other,unwatched,TV,,https://myanimelist.net/anime/113,1
629,Umi Monogatari: Anata ga Ite Kureta Koto,2009,other,completed,TV,,,1
630,Urara Meirochou,2009,other,completed,TV,,https://myanimelist.net/anime/32924/Urara_Meirochou,1
631,"Wake Up, Girls!",2009,other,unwatched,TV,,https://myanimelist.net/anime/19023/Wake_Up_Girls?q=Wake%20Up%2C%20Girls!&cat=anime,0
842,White Album 2,2009,other,unwatched,TV,,https://myanimelist.net/anime/2927/KimiKiss_Pure_Rouge,0
632,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,2009,other,unwatched,TV,dl,https://myanimelist.net/anime/14813/Yahari_Ore_no_Seishun_Love_Comedy_wa_Machigatteiru,1
633,Yama no Susume,2009,other,unwatched,Short TV,,,1
634,Yami to Boushi to Hon no Tabibito,2009,other,unwatched,TV,,https://myanimelist.net/anime/497/Yami_to_Boushi_to_Hon_no_Tabibito,1
844,Lucky☆Star,2007,other,unwatched,TV,rewatch,https://myanimelist.net/anime/1887/Lucky%E2%98%86Star,0
843,Suzuka,2005,other,unwatched,TV,,https://myanimelist.net/anime/390/Suzuka,0
635,Aishiteruze Baby★★,2004,other,watching,TV,,https://myanimelist.net/anime/102/Aishiteruze_Baby%E2%98%85%E2%98%85,0
636,Mahou Senshi Louie,2001,other,unwatched,TV,,https://myanimelist.net/anime/1164/Mahou_Senshi_Louie,0
637,07-Ghost,2000,other,completed,,,,1
638,2x2=Shinobuden,2000,other,completed,,,,1
639,Aa! Megami-sama!,2000,other,completed,,,,1
640,Abenobashi Mahou Shoutengai,2000,other,completed,,,,1
641,Afro Samurai,2000,other,completed,,,,1
642,Ai Mai Mi,2000,other,completed,,,,1
643,Alice in Cyberland,2000,other,completed,,,,1
644,Alien 9,2000,other,completed,,,,1
645,Allison & Lillia,2000,other,completed,,,,1
646,Amon: Devilman Mokushiroku,2000,other,completed,,,,1
647,Armitage III,2000,other,completed,,,,1
648,Bamboo Blade,2000,other,completed,,,,1
649,Barefoot Gen,2000,other,completed,,,,1
650,Bartender,2000,other,completed,,,,1
651,Binbou Shimai Monogatari (Poor Sisters Story),2000,other,completed,,,,1
652,Binzume Yousei,2000,other,completed,,,,1
653,Bio Hunter,2000,other,completed,,,,1
654,Black Cat,2000,other,completed,,,,1
655,Black Lagoon,2000,other,completed,,,,1
656,"Boku no Imouto wa \Osaka Okan\""""",2000,other,completed,,,,1
657,Bokura ga Ita,2000,other,completed,,,,1
658,Brave Story,2000,other,completed,,,,1
659,Brigadoon,2000,other,completed,,,,1
660,Bubblegum Crisis,2000,other,completed,,,,1
661,Bubblegum Crisis Crash,2000,other,completed,,,,1
662,Chobits,2000,other,completed,,,,1
663,Cosprayers,2000,other,completed,,,,1
664,Crest & Banner of the Stars,2000,other,completed,,,,1
665,Damekko Doubutsu,2000,other,completed,,,,1
666,Death Billiards,2000,other,completed,,,,1
667,Devil May Cry,2000,other,completed,,,,1
668,Dragon Ball,2000,other,completed,,,,1
669,Dream Hunter Rem,2000,other,completed,,,,1
670,Eikoku Koi Monogatari Emma,2000,other,completed,,,,1
671,Eureka Seven,2000,other,completed,,,,1
672,Fantastic Children,2000,other,completed,,,,1
673,Fate/stay night,2000,other,completed,,,,1
674,Flag,2000,other,completed,,,,1
675,Flanders no Inu (Movie),2000,other,completed,,,,1
676,Fushigi Yuugi,2000,other,completed,,,,1
677,Futari Ecchi,2000,other,completed,,,,1
678,Ga-Rei zero,2000,other,completed,,,,1
679,Gake no Ue no Ponyo,2000,other,completed,,,,1
680,Gakkou no Kowai Uwasa: Hanako-san ga Kita!!,2000,other,completed,,,,1
681,Gankutsuou,2000,other,completed,,,,1
682,Ghost in the Shell,2000,other,completed,,,,1
683,Gilgamesh,2000,other,completed,,,,1
684,Giniro no Kami no Agito,2000,other,completed,,,,1
685,Giovanni no Shima,2000,other,completed,,,,1
686,Gokusen,2000,other,completed,,,,1
